id,tag,name,birthday,mcnum,tlpd_id,tlpd_db,lp_name,sc2e_id,country,race,dom_val,dom_start_id,dom_end_id,current_rating_id,romanized_name
6681,savior,,,,,,,,US,Z,,,,,
5809,Descape,Sebastian Wendt,,,,0,,,DK,Z,-1.46001709297258,91,92,7290808,
12123,DesigNation,,,,,0,,,AU,P,-1.46557066405084,35,36,7289736,
11737,Dream,"",,,,,"",,ES,P,-1.83481546979203,96,97,7296232,""
5726,DreamS,,,,,,,,US,P,-1.26851084434474,93,94,7287627,
11983,Eastwinner,,,,,,,,CN,T,-1.51275283755607,67,68,7298894,
13183,EuropeanNoob,"",,,,,"",,RU,Z,-1.39691130408057,25,26,7291279,""
2523,Faytz,,,,,,,,SG,T,-0.929349536554766,54,55,7289757,
8921,Firkraag,Patrik Odén Thomson,,,,0,,,SE,Z,-1.44415152351483,74,75,7286134,
13810,Firkrag,,,,,,"",,AR,P,-1.55018779320804,28,29,7291585,
2226,DayaL,,,3,3680,3,,,CN,Z,-1.34778228864561,131,132,7294742,
21478,CaveiraGlory,,,,,,,,,T,-2.013672953316,26,27,7283853,
19575,CCnight,,,,,,,,VN,T,-1.88893774432417,28,29,7301984,
1255,Cegla,Олексій Трофименко,,,2161,2,,,UA,T,-0.624375949970208,31,32,7291613,Oleksiy Trofymenko
13266,DarKzone,"",,,,,"",,DE,P,-1.41180404417007,25,26,7291814,""
19761,Darlian,,,,,,,,,P,-1.86077559779561,26,27,7288702,
16011,Darror,Damian Ruszkiewicz,,,,0,,,PL,Z,-1.8556955161429,46,47,7287329,
20177,Dart,,,,,,,,IT,P,-1.98115214789265,29,30,7291889,
2955,Dawns,,,,2604,2,,,,P,,25,26,7292877,
17610,Biso,,,3,,0,,,NL,T,-1.80178604668243,28,29,7301226,
20181,InADrowse,,,,,,,,JP,Z,-1.94974046429754,28,29,7290928,
2883,iNbox,,,,2915,3,,,US,P,,25,26,7298047,
5611,Incand,,,,,,,,SE,Z,-1.68664709626107,127,128,7286619,
5957,incident,,,,,,,,DE,T,-0.976585076468053,27,28,7302176,
17231,jackbanner,,,,,,,,,Z,-1.74831342192928,28,29,7299853,
7226,JackGoff,,,,,,,,,Z,-1.09039405659399,28,29,7295047,
5733,jackherrer,,,,,,,,PL,Z,-1.00054248140039,31,32,7287266,
702,jackhightech,Lennart Balg,,,2798,2,,,DE,P,-0.796360378326827,49,50,7286919,
18229,jackson,,,,,,,,,T,-1.79048730268769,28,29,7294239,
6212,BlueS,,,3,,0,,,AU,Z,-1.15932657412901,56,57,7302515,
17879,Evih,,,3,,,,,RU,Z,-2.17338168868492,70,71,7283746,
18639,Arblash,,,,,0,,,PL,P,-1.80832630493185,30,31,7297152,
9801,Arlon,"",,,,,"",,BR,Z,-1.25388091142149,28,29,7300234,""
19871,Ashestyy,,,,,,,,ZW,P,-1.94685270356261,34,35,7284352,
18163,Bloodra1N,,,,,,,,BY,P,-1.86957506616014,57,58,7300931,
18019,BloodRayne,,,,,,,,ZA,Z,-2.30044995928858,63,64,7301572,
8783,BlueWater,,,,,,,,CN,R,-1.24598326249073,38,39,7285177,
12575,BuLLe,"",,,,,"",,DE,T,-1.36960540370389,29,30,7290895,""
19399,Clafter,,,,,,,,NO,T,-1.87748154515708,28,29,7296402,
15988,Coppy,,,,,,,,TH,Z,-1.81982482370899,43,44,7288681,
421,Bakuri,Timo Lüdtke,,,3470,2,"",,DE,Z,-1.03482204434098,102,103,7293569,
20598,Balacknain,,,,,,,,,R,-1.99050662547281,26,27,7298204,
3708,Birdkicker,Randy He,,,4186,2,,,US,Z,-0.7427072103947,28,29,7302839,
19826,Blechfaust,,,,,,,,DE,T,-2.03055412721309,31,32,7292605,
13285,Demon,,,,,,,,IT,Z,-1.65224398292654,63,64,7298589,
11216,DemonHunter,"",,,,,"",,DE,T,-1.41754894362623,54,55,7297310,""
14837,Deq,,,,,0,,,PL,Z,-1.74635025348839,40,41,7300647,
5326,DeraJN,Jared Noel,,,,0,,,US,P,-1.53518495061839,80,81,7285284,
12708,DERASTAT,,,,,0,,,DE,Z,-2.09255498279917,147,148,7288766,
13154,DerBroski,Patrick Bednarz,,,,0,,,DE,T,-1.43666599524791,33,34,7288263,
13261,Divain,,,,,0,,,DZ,Z,-1.58374139419249,69,70,7299468,
2058,BotD,Daniel Alexander,,3,,0,,,US,Z,,25,26,7285979,
20366,Creator,,,,,,,,US,T,-1.88158331783428,28,29,7300636,
14825,creepincow,,,,,,,,,Z,-1.60164998977474,28,29,7292552,
16302,CreepZZmaxi,,,,,,,,,R,-1.6941310383516,28,29,7291109,
20800,CreJest,,,,,,,,PE,R,-1.9705895986903,25,26,7290703,
10714,crexis,,,,,,"",,AT,T,-1.44257886717159,52,53,7301490,
1338,CriC,Filip Bartko,,,1867,2,,,PL,T,,25,26,7287204,
20950,DalimBan,,,,,,,,RU,P,-1.96886250170467,26,27,7302562,
4930,damngood,Clint Johnson,,,,,"",,US,T,-0.875733462717354,27,28,7299118,
19771,Danoll,,,,,,,,RU,P,-1.87365544012578,26,27,7293069,
17020,Danotory,,,,,0,,,SE,Z,-1.86863897134648,62,63,7285368,
10133,Araneae,,,,,,,,NO,Z,-2.01770087246461,124,125,7300169,
16898,cristiankunxd,,,,,,,,ES,Z,-1.73511969232979,26,27,7293548,
11027,Daniisevil,,,,,,"",,CH,P,-1.98436011932982,100,101,7299745,
18463,DarkC,,,,,,,,ES,T,-1.84468190578538,31,32,7299421,
20469,DarkChris,,,,,,,,PE,P,-1.9735903283321,27,28,7300080,
12143,DarkCloud,,,,,,,,US,Z,-1.35339448315351,25,26,7299873,
11875,Darkcrosh,"",,,,,"",,DE,P,-1.38716477242587,34,35,7297087,""
10495,DarkUnnamed,Edson Añawaya Rios,,,,0,"",,BO,Z,-1.67789951160589,73,74,7297012,""
18624,DarkusDragon,,,,,,,,,P,-1.78040970002106,27,28,7285415,
10799,DreamS,,,,,,"",,US,P,-1.54272906735078,73,74,7302450,
5681,EagleEye,,,,,,,,US,T,-0.867616456677725,31,32,7293538,
10308,Ealian,,,,,0,,,PL,P,-1.31340741409542,30,31,7301981,
9498,Earendil,,,,,0,,,AT,R,-1.95776556272292,150,151,7291573,
14643,Earendil,,,,,,,,PL,Z,-1.82825026533128,64,65,7302025,
16594,EarlyGirl,"",,,,,"",,,Z,-1.73136404005646,28,29,7290552,""
15766,EasyG,,,,,,,,HU,T,-1.73737068651438,33,34,7293724,
13078,Fize,"",,,,,"",,DE,T,-1.44573916199253,28,29,7295935,""
18924,Fizhsticks,,,,,,,,IL,R,-1.81474386835575,27,28,7289670,
17766,FizzSerpent,,,,,,,,CA,P,-1.76904818609371,26,27,7302799,
11562,DaS,,,,,,,,JP,R,-1.26175743937695,26,27,7300513,
14387,Dascas,,,,,,,,TW,P,-1.58748165263757,27,28,7285794,
13147,Devil,,,,,,,,CA,Z,-1.4130576454051,25,26,7300471,
15716,Devs,,,,,,,,ZA,P,-1.68522647826663,28,29,7296473,
18966,dew,,,,,,,,,P,-1.79802126638443,26,27,7286714,
15912,Floru,"",,,,,"",,UK,P,-1.96692894800068,39,40,7295644,""
9576,Fourgate,,,,,,,,IT,P,-1.32601880863937,33,34,7286953,
17393,FourHead,,,,,0,,,NL,R,-1.82679622593945,26,27,7298872,
11601,FourPanda,,,,,0,,,FI,P,-1.29812138780729,46,47,7286389,
16729,Fouspi,Ben Javelot,,,,,"",,FR,Z,-1.77781735654653,41,42,7300249,""
4566,fOx,Markus Rogmann,,,,0,,,DE,P,-1.31905415461494,72,73,7300510,
9544,FOX,"",,,,,"",,SE,T,-0.900851094064056,26,27,7284953,""
21069,Heavenly,,,,,,,,KR,T,-1.76694579482034,25,26,7301568,
6111,HeaVeNxG,,,,,0,,,MY,P,-1.96674893499878,164,165,7286283,
4869,HidalDo,,,,,,,,PL,T,,25,26,7286317,
12352,GilTzOkO,"",,,,,"",,ES,T,-1.3541195985278,25,26,7301313,""
19119,Hinrek,,,,,,,,CH,Z,-1.93055735747936,33,34,7289554,
2659,IU,,,,4406,3,,,KR,Z,-0.658963008672407,27,28,7295841,
15244,Ivacks,,,,,,,,ES,R,-1.64703475863618,25,26,7302482,
2941,Jazling,,,,2598,2,,,,Z,,25,26,7289933,
16530,jbjk,,,,,0,,,PE,T,-1.79856349718889,47,48,7287169,
18695,keetasizem,,,,,,,,TH,Z,-1.83366098224342,29,30,7297792,
21118,Kei,,,,,,,,US,Z,-1.98389893181234,25,26,7284558,
20317,Keiichi,,,,,,,,RU,T,-1.96405562121103,28,29,7298711,
6712,Modnar,Jorge Tarrana,,,,0,"",,PT,Z,,25,26,7302705,
1055,Monkey,Ryan Funk,,,4669,2,,,US,P,-1.66288770572153,185,186,7289848,
2283,ChoseN,,,3,,,,,SG,P,-0.907294766964001,28,29,7296024,
5587,ChowMuddha,Trent Bartley,1989-09-02,3,,0,,,AU,T,-1.10357165197055,47,48,7301098,
19283,Ertus,,,3,,,,,AU,Z,-1.91154228245702,25,26,7291634,
21005,chickenlota,,,,,,,,US,P,-1.95867052439456,26,27,7287598,
20913,chickenlota,,,,,,,,,P,-1.95867052439456,26,27,7287599,
18876,Chickenman,,,,,,,,US,T,-1.90145966266563,49,50,7293607,
4316,Chicks,Ciara Hicks,,,,,"",,IE,T,-0.823697028990675,25,26,7286161,
6824,ChieftaN,Thomas Davis,,,,,"",,US,T,,25,26,7291941,
12370,Daffe,Dag Erik Gjørvad,,,,,"",,NO,T,-2.15598534619531,142,143,7286298,""
18902,fat0n,,,,,,,,RU,P,-1.82854186292417,27,28,7300223,
5705,FATALBUNNY,Raun Nichols,,,,0,,,US,Z,-1.41438150471373,127,128,7293292,
17085,fate,,,,,,,,CN,P,-1.71965618186866,25,26,7285421,
5922,Gatork,,,,,,,,FR,T,-0.888314145558534,28,29,7286765,
10769,eLive,Стефан Дянков,,3,,0,,,BG,T,-1.87885375766696,127,128,7297719,Stefan Dyankov
963,Eristina,Enea Bell,,3,2179,2,,,CH,P,-0.583613619513701,31,32,7295442,
4102,Grahan,Mitchell Kelly,,3,4876,2,"",,US,Z,-2.06764600470391,235,236,7290724,
20331,DarthN00B,,,,,,,,US,Z,-1.98678524667964,28,29,7301523,
16463,darthpancake,,,,,,,,ES,Z,-1.73692750091122,28,29,7300375,
4793,DarthPotato,,,,,,,,DE,T,-1.12822371657042,49,50,7289861,
14956,DARUDE,,,,,,,,,P,-1.6308751488425,28,29,7292005,
4809,faust,,,,,,,,RU,Z,-1.14144709441453,62,63,7294314,
16362,GB,,,,,,,,,T,-1.71088397164381,28,29,7293714,
15445,GBreeze,,,,,0,,,PE,P,-1.88006314155925,74,75,7285861,
12561,GBrze,,,,,,,,PE,P,-1.54829569313475,40,41,7295240,
21290,Gumbi,,,,,,,,IE,T,-1.9309395298492,28,29,7299673,
21296,GumGumRuFFy,,,,,,,,DE,T,-1.98546144581646,29,30,7283927,
20914,hwang,,,,,,,,,R,-1.95203607913934,26,27,7299099,
20302,AshenOne,,,,,0,,,VN,P,-2.16685081058324,34,35,7283749,
13160,Ashkael,,,,,,"",,LV,Z,-1.9286012056548,126,127,7292647,
18675,Ashkore,,,,,,,,FR,P,-1.80256291959867,28,29,7291000,
10542,Aspharr,,,,,0,,,DE,Z,-1.3870372075023,75,76,7298831,
15134,Aspheris,,,,,,,,,R,-1.60816579014074,25,26,7295189,
13100,AtlzAdoR,,,,,0,,,ES,T,-1.46660641485087,37,38,7291077,
12287,AtoM,"",,,,,"",,,T,-1.3757645727664,26,27,7302567,""
19922,AtomicFather,,,,,0,,,CA,T,-1.8631326665734,29,30,7290726,
12263,Atomos,,,,,,,,FI,P,-1.2358008374641,27,28,7287135,
3829,CaHek,Александр Кольчугин,,,4280,2,,,RU,T,-0.791251743295274,38,39,7301041,Aleksandr Kolchugin
17236,Centurionmk,,,,,,,,CA,P,-1.67466960173934,28,29,7298897,
7527,ceph,Pascal Sienknecht,,,,0,,,DE,Z,-1.96600780787673,168,169,7288070,
20511,Cephalon,,,,,,,,RU,P,-1.99290653700736,27,28,7292543,
17968,Cestbon,,,,,,,,DZ,T,-1.79828989014968,26,27,7294747,
15428,Cestbon,,,,,0,,,KR,T,-1.6593850050797,56,57,7287593,
16965,chickabomb,,,,,,,,BY,R,-1.73538744972546,25,26,7294721,
16844,Cilveks,,,,,,,,RU,Z,-1.72809917092474,26,27,7285135,
10733,ckdarby,"",,,,,"",,CA,Z,-1.34613359456054,27,28,7289441,""
19431,CLynx,,,,,,,,PL,P,-1.78366083766533,28,29,7296335,
10975,Count,,,,,,,,,Z,-1.2998078013504,26,27,7299296,
21527,Danischu,,,,,,,,DE,R,-1.99548387776487,26,27,7296886,
20636,Bob,,,,,,,,US,T,-1.9929328535909,26,27,7292544,
5524,ChoboStyleS,,,,,,,,DE,T,-0.920330254374134,27,28,7294118,
15890,DarkWolf,"",,,,,"",,UA,P,-1.79864835404629,52,53,7296168,""
21291,DonLi,,,,,,,,CA,R,-1.95916535340365,26,27,7292657,
12866,DonLingo,"",,,,,"",,,Z,-1.40441833067205,28,29,7296735,""
11408,DrAlan,,,,,0,,,FI,T,-1.34920221877573,27,28,7286413,
16668,Dramol,,,,,,,,PL,P,-1.76456556155166,34,35,7298078,
7722,Enigma,,,,,,,,AU,Z,-0.89687039321633,27,28,7292861,
6763,Envy,,,,,,,,HK,T,,25,26,7302880,
5075,EraseMe,,,,,,,,DE,Z,-1.01318644473245,29,30,7287517,
13993,Eraser,,,,,,,,PL,Z,-1.93964892567645,59,60,7285487,
956,EraSer,Tobias Treutlein,,,2622,2,,,DE,Z,-1.7268268045929,184,185,7286131,
14584,ErebusBlack,"",,,,,"",,AU,Z,-3.05185794336778,105,106,7290509,""
17425,Ex1s,,,,,,,,US,T,-1.79320729932698,26,27,7302470,
1865,aurA,,,2,3846,3,,,KR,P,-0.617530198604694,38,39,7287360,
1525,Calm,김윤환,1989-06-13,2,,0,,,KR,Z,-1.16284365363003,107,108,7298194,Kim Yoon Hwan
1122,Carnage,Marcus Löfström,,2,,0,,,SE,P,-0.936384451319706,27,28,7288869,
7248,BlackEx,,,3,,,,,TW,T,-0.974307677752455,26,27,7300870,
17213,BlackStar,,,3,,,,,RU,P,-1.96117816143774,72,73,7284174,
3420,Blait,"",,3,3356,2,"",,DE,P,-0.753415804193365,35,36,7291459,
4013,AmunRa,,,,4647,2,,,RU,T,-0.799085415786897,28,29,7286405,
10377,aNai,,,,,,,,DE,Z,-1.24307178755731,28,29,7291306,
14048,Anais,,,,,,,,TW,P,-1.60192069658009,25,26,7288494,
13536,Anansi,Nathan Weatherhead,,,,0,"",,NZ,Z,-2.30181169300069,119,120,7292945,""
19664,CyberLizard,,,,,,,,TN,Z,-1.86356583323507,25,26,7302160,
9625,AMAHARU,,,,,,,,JP,P,-0.945165651101003,29,30,7300275,
17410,Atlantis,,,,,,,,,T,-1.76460174783018,26,27,7301269,
12156,balto10,,,,,,,,FR,Z,-1.03862551655394,27,28,7295119,
1197,Beast,,,,,,,,,Z,-0.891533534193461,27,28,7293784,
12907,BeastSD,"",,,,,"",,,T,-1.38365219584465,27,28,7290670,""
4915,begaicheidem,,,,,,,,BG,P,-0.930488820219727,30,31,7302687,
7173,Begopa,,,,,,,,AU,P,-0.866168250024218,28,29,7301378,
19141,behemoth,,,,,0,,,IR,P,-1.87127982496419,32,33,7300872,
11229,Belemi,,,,,0,,,UA,Z,-1.61336502336427,65,66,7286781,
13689,BelgianSC,,,,,,"",,BE,T,-1.45638355967142,25,26,7288835,
4534,ChinkYY,Phong Tran,,,,,"",,NL,P,-0.98495370697847,48,49,7300436,
7495,ChinkZ,,,,,,,,PH,Z,-0.909650487224266,42,43,7286650,
17830,Chubber,"",,,,,"",,UK,Z,-1.7668947316762,28,29,7301031,""
19161,CoapaRoad,,,,,,,,,P,-1.84144508410211,28,29,7297972,
19580,Coek,,,,,,,,US,P,-1.86877623578311,28,29,7287320,
8416,Coffee,,,,,,,,UK,Z,-1.4266708672768,74,75,7286913,
20091,Craxz,,,,,,,,EC,Z,-1.95726036719405,28,29,7293852,
16601,CRAZYFUKDUCK,"",,,,,"",,,T,-1.70800484874204,28,29,7296646,""
4559,dechiic,,,,,,,,FR,T,-0.98938354093913,35,36,7294224,
13537,Espelurius,"",,,,,"",,NO,P,-1.47810372834609,26,27,7301912,""
9257,Espeon,,,,,,"",,SG,P,-1.54487127610564,73,74,7297647,
15913,fartosis,,,,,,,,,Z,-1.73007248742565,28,29,7297717,
5050,ChaCal,,,3,,0,,,CA,R,-1.34787781263039,91,92,7293209,
14241,Amanda,,,,,0,,,NL,Z,-2.11935176774354,99,100,7285058,
10299,Anwis,,,,,,,,CA,T,-1.08255012113614,28,29,7298037,
3291,AnX,Aurélien Ferrando,,,3064,2,,,FR,Z,-0.979559173197709,84,85,7286159,
7333,Magicalism,"",,,,,"",,KR,T,,,,,
18146,anXieTy,,,,,,,,US,Z,-1.92881281189406,60,61,7294983,
11594,Anzki,,,,,,,,FI,R,-1.4385118194123,27,28,7301930,
21396,anzoimpact,,,,,,,,CA,P,-1.96406110590992,27,28,7284000,
9939,Belial,,,,,,,,IT,Z,-1.2547685069407,28,29,7294861,
16043,birdy,,,,,,,,DE,Z,-1.88622586920729,78,79,7288130,
1430,Cake,Кирилл Забродин,,,1826,2,,,RU,T,-0.503729758799751,27,28,7302792,Kirill Zabrodin
6617,Cauldronic,Nick Jackson,1995-02-18,,,0,,,AU,Z,-0.92739928792364,34,35,7302754,
7957,CealeR,Cesar Gonzales Aquije,,,,0,"",,PE,T,-1.82075980860567,127,128,7298363,""
1292,Cheticus,Chet van Gaasbeek,,,3634,2,,,US,Z,-1.36488007381866,145,146,7287707,
13925,Cheveniko,"",,,,,"",,EC,T,-1.62021084472167,32,33,7286362,""
6672,GuTz,,,,,,,,US,T,,25,26,7292827,
1936,Bstom,,,2,3828,3,,,KR,Z,-0.621975812994025,43,44,7296296,
17802,Cenon,,,,,,,,PH,Z,-1.806572722799,28,29,7291027,
20146,CharactR,,,,,,,,,T,-2.00062330329619,30,31,7297359,
9797,CharaDa,"",,,,,"",,BR,P,-1.12978002236452,27,28,7291578,""
8713,CharAznable,,,,,0,,,CN,Z,-1.22570701394426,49,50,7289190,
15617,CharlesZHU,,,,,,,,,R,-1.62371281386474,28,29,7302212,
12628,Charoisaur,,,,,,,,DE,T,-1.69171704903582,76,77,7297894,
7985,Chuck,,,,,,,,US,P,-1.12428587315042,32,33,7296021,
8641,Cipek,Paweł Wasilewski,,,,0,,,PL,Z,-1.29982496571296,42,43,7297835,
7706,CJM,"",,,,0,"",,AU,P,-1.16214546346742,71,72,7292128,
7160,Color,,,,,0,,,VN,P,-0.896345867506164,31,32,7288219,
8225,Buster,Will Stewart,,3,,,"",,CA,T,-1.65529201160711,152,153,7295528,""
8263,Bystanger,,,3,,,,,BE,R,-1.15324646774076,28,29,7295469,
6587,CautioN,"",,3,,,"",,AU,T,-1.08569929110168,80,81,7300046,
5591,Ascending,Marvin Kastner,,,,0,"",,DE,T,-1.31631264675493,53,54,7301976,
5340,AsDeaDKinG,,,,,,,,RU,P,-0.903977058222372,26,27,7289312,
17600,asdfasdf,,,,,,,,KR,T,-1.60387547388703,37,38,7299964,
3097,asd[usa],Mac Fountain,,,2700,2,,,US,T,-0.614390908593576,41,42,7286779,
9773,Athrus,"",,,,,"",,BR,Z,-1.15629290599066,28,29,7286510,""
12152,BubbleTBO,,,,,,,,FR,P,-1.07995899969098,32,33,7287240,
21528,Catchabreath,,,,,,,,DE,P,-1.98947315438719,26,27,7296887,
4100,Cellokang,,,3,4886,2,,,US,Z,-0.886404923272549,28,29,7297172,
10301,cellonoOb,,,3,,,,,US,R,-1.34743321757643,31,32,7288149,
3917,centarus,,,3,4499,2,,,,T,-0.825499594334509,25,26,7302963,
16488,captainfail,,,4,,,,,CA,Z,-1.74372972472649,42,43,7301453,
9390,ciminelli,"",,5,,,"",,AU,Z,-0.860099970655058,25,26,7294114,""
16076,Clockerman,,,,,,,,BY,R,-1.62772604642363,28,29,7293504,
11248,Clockwise,Andres Esquivel,,,,0,,,CR,T,-1.6831763962912,108,109,7291276,
14568,ClockwiseLGI,,,,,,,,,Z,-1.60117740344192,28,29,7292895,
8531,cloudniNe,Johannes Kleiveland,,,,0,,,NO,T,-1.76550564215404,120,121,7295819,
6894,CryptacToune,,,,,,,,DE,P,-1.02054293174655,27,28,7287755,
4006,Always,나영제,,,4835,2,,,KR,T,-0.599083767982945,28,29,7296436,Nah Young Jae
3977,Ancient,,,,4584,2,,,US,Z,-0.802224855375391,25,26,7296199,
591,And3ad,Andreas Bajor,,,1759,2,,,DE,T,-1.1334620817163,109,110,7302027,
14256,andedqui97,,,,,,,,CO,Z,-1.57500015011136,25,26,7296239,
10360,Andrew,Steven Rewenko,,,,0,,,DE,Z,-1.61215647822787,106,107,7296838,
8152,Andrew,,,,,0,,,CN,P,-1.20356015572091,36,37,7294965,
19668,AniStarNet,,,,,,,,,T,-1.86357448663989,25,26,7295118,
16004,arahmitz,,,,,0,,,PL,P,-1.7026819156449,28,29,7298607,
6827,Astarwulf,,,,,,,,US,P,,25,26,7287390,
16047,ASTIK,,,,,,,,RU,T,-1.69899791841296,29,30,7300486,
11986,Aurîk,"",,,,,"",,DE,Z,,,,,""
2525,Crispy,,,3,,,,,AU,P,-0.91119072469975,61,62,7295164,
7159,Centrelink,,,4,,,,,AU,T,-1.03878127381011,50,51,7285000,
9371,cmrn,,,4,,,"",,AU,P,-0.760269258602901,25,26,7291311,
12652,Corgibuttz,"",,4,,,"",,,Z,-1.36589099671605,28,29,7291571,""
3847,cbR,Martin Franke,,,4336,2,,,DE,P,-1.20043988456208,96,97,7296500,
2257,ChrisJ,Christophe Joffre,,,,,"",,FR,P,-1.36669928491441,111,112,7292183,
4468,chukolna,Деян Георгиев,,,,,"",,BG,P,-0.996393985734711,84,85,7293670,Deyan Georgiev
16631,CiclanoSc,,,,,0,,,BR,P,-1.71877338912029,28,29,7287924,
3022,Clonze,Travis Miller,,,2429,2,"",,CA,T,-0.722901512750665,54,55,7300412,
17199,clooneyG,,,,,,,,US,R,-1.75816424716892,28,29,7285811,
9408,Cloud,"",,,,,"",,US,P,-1.23660192084312,28,29,7297546,""
2403,Azi,,,,,0,,,RU,Z,-1.33672699054028,147,148,7298228,Evgeniy Azimzhan
17271,aZuRe,"",,,,0,"",,,Z,-1.85533028576212,32,33,7287033,""
9309,Azure,,,,,,,,TW,T,-1.33607799812771,39,40,7299545,
19533,BaHeToO,,,,,,,,BG,T,-1.85174282237253,27,28,7287968,
14401,BahianoLoko,,,,,0,,,BR,P,-1.69865736469406,45,46,7290494,
6868,BaLoOzA,,,,,,,,DE,T,-0.998126007297447,27,28,7295902,
12825,bane,"",,,,,"",,,T,-1.38734953960555,29,30,7295489,""
16987,BanelingKing,,,,,,,,AU,T,-1.76847237186578,25,26,7295023,
2156,BANELINGKING,,,,,0,,,CA,Z,-1.27085995763376,92,93,7294306,
4922,bassliner,,,,,,,,DE,Z,-1.30723928249197,94,95,7285903,
19037,Colly,,,4,,,,,US,T,-1.87190624896467,25,26,7289497,
3239,CoYoTe,Clayton Swafford,,4,3115,2,"",,US,Z,-1.19126714835672,123,124,7290347,
19882,deribou,,,,,,,,,T,-1.81217938647885,28,29,7300093,
18523,Deritan,,,,,,,,,P,-1.79946873033168,28,29,7290711,
3122,Destroyer,Marek Hradil,,,1413,2,"",,CZ,P,-0.742521982788987,38,39,7297751,
16750,DEUSVAULT,"",,,,,"",,DE,P,-1.70265795674201,27,28,7286925,""
18789,DEVDAR,,,,,,,,CR,P,-1.82057490532762,28,29,7301433,
9146,DewbZIGA,,,,,,,,UK,Z,-0.865787816520583,28,29,7297923,
8908,dewis,,,,,,,,FI,Z,-1.41119367059149,61,62,7291721,
7947,Djodref,,,,,,,,FR,T,-0.832297656349436,28,29,7299543,
14030,BeRno,,,,,,,,MX,Z,-1.55713760378254,26,27,7292475,
769,FallY,Simon Kindle,,,2516,2,"",,DE,Z,-1.02076486652959,96,97,7300810,
18116,Focsi,,,,,,,,,Z,-1.76350984580475,28,29,7285347,
2118,Gdlk,Diego Acevedo,,,,0,,,CL,T,-0.902143870490413,28,29,7292836,
14333,GedMarc,"",,,,,"",,ZA,P,-1.58722858924586,28,29,7300703,""
8831,GeeFive,,,,,,,,US,P,-1.21788757907828,28,29,7294158,
16071,Gegemon,,,,,,,,RU,Z,-1.62762871546549,28,29,7300500,
13187,Gemic,Michael Gessler,,,,0,,,DE,Z,-1.41187073622148,26,27,7300669,
9418,Genesis,,,,,,,,US,Z,-1.3036718206047,28,29,7286602,
3427,Geney,,,,3366,2,,,MY,T,-0.907280796967075,73,74,7299418,
20993,Gengar,,,,,,,,CA,P,-1.94744975589107,30,31,7284310,
3722,Genghis,George Mannoroth,,,4082,2,"",,SE,Z,-0.72166650913866,27,28,7288627,
20343,Gunnar,,,,,,,,KR,T,-1.7859302059317,28,29,7288261,
8946,GuNsHy,Kevin Nagy,,,,0,,,US,T,-1.08183938564628,28,29,7296368,
7439,Gunslinger,,,,,0,,,AU,P,-0.841098901772165,35,36,7300161,
11335,Gunter,,,,,,"",,RO,P,-1.30611432004736,28,29,7294193,
20616,Guo,,,,,,,,RU,P,-1.95073059791577,26,27,7298332,
12363,Gyllen,"",,,,,"",,SE,P,-1.37109750069427,29,30,7301504,""
9170,haphazaRd,Aaron Russell,,,,0,,,US,T,-1.26233937521234,73,74,7289729,
3638,Harhar,Markus Müller,,,3900,2,,,DE,T,-0.712057088425671,28,29,7297744,
13952,Caerwyn,"",,3,,0,"",,IL,T,-1.92237842996504,82,83,7284586,Alon Shani
3398,CajunMan,Gavin Lee,,3,3306,2,,,US,Z,-0.922117026736788,60,61,7288176,
14207,Calmo,"",,3,,,"",,PL,Z,-1.76517188895616,53,54,7298367,""
10551,Cammelot,Armin Eggimann,,3,,0,"",,CH,Z,-1.76928849304159,135,136,7300646,""
6898,Blocksberg,,,,,,,,DE,P,-1.02378912214334,27,28,7289214,
1523,BLooD,Özgün Çavdar,,,2012,2,,,TR,P,,25,26,7298223,
2881,Chaso,,,,2282,3,,,,T,,25,26,7295300,
9269,Chass,Terje Haugmo,,,,0,,,NO,Z,-1.33433322536722,38,39,7295641,
21318,ChatarraSS,,,,,,,,,T,-1.96660951122271,27,28,7302644,
2887,chobo,,,,2372,3,,,DK,T,,25,26,7296770,
13310,Corvus,"",,,,,"",,,Z,-1.41007599127487,26,27,7289563,""
5707,Alkom,Mike Stauffer,,,,0,,,CA,Z,-0.849826238480707,29,30,7299356,
15514,All_BluE,,,,,,,,TH,T,-1.65097705426516,25,26,7300543,
21529,Ambition,,,,,,,,DE,P,-1.93735228373742,25,26,7302979,
3181,Aturion,Matthias Klostermann,,,,0,,,DE,R,-1.76288203478077,189,190,7297834,
4383,Aurex,Jared Hiebert,,,,,"",,CA,P,-0.934268994740142,32,33,7285991,
21183,Auri,,,,,,,,FI,P,-1.95308244720858,29,30,7284289,
11765,Aurius,,,,,,,,ES,Z,-1.37533243957361,29,30,7289258,
3255,Baconz,,,,2996,2,,,CA,Z,-0.588608014002377,28,29,7293563,
7536,badaimer,,,,,,,,AU,P,-0.766355050660011,26,27,7301248,
17240,Bamboozled,,,,,,,,US,Z,-1.73169617937814,28,29,7285458,
7176,BearPack,Hayden Read,,,,0,,,AU,Z,-0.90204237143002,34,35,7297865,
6918,bearstar,,,,,,,,KR,T,-0.832863423230948,26,27,7300999,
4622,Anti,,,3,,,,,AU,T,-0.934789437555475,36,37,7292541,
14211,BobTheNinja,,,3,,,,,US,T,-1.97756917341593,107,108,7302584,
14204,DANCINDRAGON,,,3,,,,,US,P,-1.58600856487485,25,26,7298593,
